NODE_17_length_162477_cov_436.858153_144	Hamap,Pfam,TIGRFAM,Pfam,Pfam	MF_02019,PF08245,TIGR01143,PF02875,PF01225	IPR005863,IPR013221,IPR004101,IPR000713	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [murF].,Mur ligase middle domain,murF: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,Mur ligase family, glutamate ligase domain,Mur ligase family, catalytic domain	GO:0005524,GO:0005737,GO:0047480,GO:0071555,GO:0009058,GO:0016874	KEGG:00300+6.3.2.10,KEGG:00550+6.3.2.10
NODE_171_length_7044_cov_3.106739_2	Pfam,CDD,CDD,Pfam,CDD,Pfam,Pfam,Pfam,CDD,TIGRFAM,TIGRFAM,CDD	PF02518,cd00156,cd00075,PF00512,cd00130,PF13426,PF00072,PF08447,cd00082,TIGR00229,TIGR00229,cd00130	IPR003594,IPR001789,IPR003661,IPR000014,IPR013655	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase,REC,HATPase_c,His Kinase A (phospho-acceptor) domain,PAS,PAS domain,Response regulator receiver domain,PAS fold,HisKA,sensory_box: PAS domain S-box protein,sensory_box: PAS domain S-box protein,PAS	GO:0000160,GO:0000155,GO:0007165,GO:0005515	"NA"
NODE_171_length_7044_cov_3.106739_3	Pfam	PF00440	IPR001647	Bacterial regulatory proteins, tetR family	GO:0003677	"NA"
NODE_171_length_7044_cov_3.106739_4	Pfam	PF09388	IPR018540	Spo0E like sporulation regulatory protein	GO:0043937	"NA"
NODE_171_length_7044_cov_3.106739_5	CDD,Pfam,CDD,Pfam,Pfam,TIGRFAM,TIGRFAM,TIGRFAM,CDD,CDD,Pfam	cd01948,PF00990,cd00130,PF13426,PF13426,TIGR00229,TIGR00229,TIGR00254,cd00130,cd01949,PF00563	IPR001633,IPR000160,IPR000014	EAL,Diguanylate cyclase, GGDEF domain,PAS,PAS domain,PAS domain,sensory_box: PAS domain S-box protein,sensory_box: PAS domain S-box protein,GGDEF: diguanylate cyclase (GGDEF) domain,PAS,GGDEF,EAL domain	"NA"	"NA"
NODE_171_length_7044_cov_3.106739_6	Pfam,Pfam	PF00015,PF02743	IPR004089,IPR033479	Methyl-accepting chemotaxis protein (MCP) signalling domain,Cache domain	GO:0004871,GO:0007165,GO:0016020	"NA"
NODE_1710_length_969_cov_1.773523_2	Pfam	PF13367	IPR026898	Protease prsW family	GO:0008233	"NA"
NODE_1711_length_968_cov_1.629792_1	CDD,Pfam,Pfam,CDD	cd04088,PF14492,PF03764,cd16262	IPR005517,IPR009022	EFG_mtEFG_II,Elongation Factor G, domain II,Elongation factor G, domain IV,EFG_III	GO:0005525	"NA"
NODE_1713_length_967_cov_1.286184_1	Pfam	PF02311	IPR003313	AraC-like ligand binding domain	GO:0006355	"NA"
NODE_1714_length_966_cov_1.740944_1	Pfam	PF02508	IPR003667	Rnf-Nqr subunit, membrane protein	GO:0016020	"NA"
NODE_1714_length_966_cov_1.740944_2	Pfam	PF02508	IPR003667	Rnf-Nqr subunit, membrane protein	GO:0016020	"NA"
NODE_1715_length_965_cov_2.493407_1	Pfam,TIGRFAM	PF01406,TIGR00435	IPR032678,IPR015803	tRNA synthetases class I (C) catalytic domain,cysS: cysteine--tRNA ligase	GO:0004817,GO:0005524,GO:0006423	KEGG:00970+6.1.1.16
NODE_1717_length_964_cov_1.787679_1	Pfam	PF00232	IPR001360	Glycosyl hydrolase family 1	GO:0004553,GO:0005975	"NA"
NODE_1718_length_964_cov_1.413641_1	Pfam	PF07944	IPR012878	Beta-L-arabinofuranosidase, GH127	"NA"	KEGG:00511+3.2.1.18,KEGG:00600+3.2.1.18
NODE_1719_length_962_cov_1.561191_1	Pfam,Pfam,CDD	PF14520,PF07499,cd14332	IPR011114	Helix-hairpin-helix domain,RuvA, C-terminal domain,UBA_RuvA_C	GO:0005524,GO:0006281,GO:0006310,GO:0009378,GO:0009379	"NA"
NODE_1719_length_962_cov_1.561191_2	Pfam,TIGRFAM,Hamap,CDD	PF05496,TIGR00635,MF_00016,cd00009	IPR008824,IPR004605	Holliday junction DNA helicase ruvB N-terminus,ruvB: Holliday junction DNA helicase RuvB,Holliday junction ATP-dependent DNA helicase RuvB [ruvB].,AAA	GO:0006281,GO:0006310,GO:0009378,GO:0003677,GO:0005524	"NA"
NODE_172_length_6955_cov_888.417536_1	Pfam,Pfam	PF14319,PF04986	IPR026889,IPR007069	Transposase zinc-binding domain,Putative transposase	GO:0003677,GO:0004803,GO:0006313	"NA"
NODE_172_length_6955_cov_888.417536_2	Pfam	PF00872	IPR001207	Transposase, Mutator family	GO:0003677,GO:0004803,GO:0006313	"NA"
NODE_172_length_6955_cov_888.417536_5	Pfam	PF00005	IPR003439	ABC transporter	GO:0005524,GO:0016887	"NA"
NODE_1720_length_962_cov_1.216097_1	CDD	cd11296	"NA"	O-FucT_like	"NA"	"NA"
NODE_1720_length_962_cov_1.216097_2	Pfam	PF00676	IPR001017	Dehydrogenase E1 component	GO:0008152,GO:0016624	"NA"
NODE_1721_length_961_cov_2.477925_1	Pfam,Pfam,Pfam	PF08206,PF08206,PF00773	IPR013223	Ribonuclease B OB domain,Ribonuclease B OB domain,RNB domain	"NA"	"NA"
NODE_1722_length_960_cov_13.783425_1	Pfam	PF00588	IPR001537	SpoU rRNA Methylase family	GO:0003723,GO:0006396,GO:0008173	"NA"
NODE_1722_length_960_cov_13.783425_2	Pfam	PF00730	IPR003265	HhH-GPD superfamily base excision DNA repair protein	GO:0006284	"NA"
NODE_1724_length_959_cov_1.551991_1	Pfam	PF01969	IPR035108	Protein of unknown function DUF111	"NA"	"NA"
NODE_1724_length_959_cov_1.551991_2	Pfam	PF00731	IPR000031	AIR carboxylase	GO:0006189	"NA"
NODE_1726_length_957_cov_1.404656_1	Pfam,CDD	PF00437,cd01130	IPR001482	Type II/IV secretion system protein,VirB11-like_ATPase	GO:0005524,GO:0006810	"NA"
NODE_1727_length_957_cov_1.325942_2	Pfam	PF00149	IPR004843	Calcineurin-like phosphoesterase	GO:0016787	"NA"
NODE_1728_length_957_cov_1.238359_1	Pfam,CDD	PF00535,cd04187	IPR001173	Glycosyl transferase family 2,DPM1_like_bac	"NA"	"NA"
NODE_1729_length_956_cov_1.804661_1	Pfam	PF01713	IPR002625	Smr domain	"NA"	"NA"
NODE_173_length_6805_cov_11.448296_1	Pfam	PF04015	IPR007160	Domain of unknown function (DUF362)	"NA"	"NA"
NODE_173_length_6805_cov_11.448296_2	TIGRFAM,Pfam	TIGR00861,PF00230	IPR000425	MIP: MIP family channel proteins,Major intrinsic protein	GO:0005215,GO:0006810,GO:0016020	"NA"
NODE_173_length_6805_cov_11.448296_3	Pfam	PF01551	IPR016047	Peptidase family M23	"NA"	"NA"
NODE_173_length_6805_cov_11.448296_4	Pfam	PF01361	IPR004370	Tautomerase enzyme	GO:0006725,GO:0016853	"NA"
NODE_173_length_6805_cov_11.448296_5	Pfam,Pfam,CDD	PF07690,PF07690,cd06174	IPR011701,IPR020846	Major Facilitator Superfamily,Major Facilitator Superfamily,MFS	GO:0016021,GO:0055085	"NA"
NODE_173_length_6805_cov_11.448296_6	CDD,CDD,Pfam	cd11572,cd02440,PF10672	IPR019614	RlmI_M_like,AdoMet_MTases,S-adenosylmethionine-dependent methyltransferase	GO:0008168	"NA"
NODE_173_length_6805_cov_11.448296_7	Pfam	PF02597	IPR003749	ThiS family	"NA"	"NA"
NODE_173_length_6805_cov_11.448296_8	Pfam	PF01314	IPR001203	Aldehyde ferredoxin oxidoreductase, domains 2 & 3	GO:0009055,GO:0016491,GO:0016625,GO:0051536,GO:0055114	"NA"
NODE_1730_length_956_cov_1.627081_1	Pfam,Pfam,Pfam,Pfam	PF10589,PF00037,PF10531,PF01512	IPR019575,IPR017896,IPR019554,IPR011538	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region,4Fe-4S binding domain,SLBB domain,Respiratory-chain NADH dehydrogenase 51 Kd subunit	GO:0051539	"NA"
NODE_1731_length_955_cov_2.011111_1	Pfam	PF17203	IPR033463	Single cache domain 3	"NA"	"NA"
NODE_1732_length_954_cov_1.961068_1	TIGRFAM,Pfam	TIGR00416,PF13481	IPR004504	sms: DNA repair protein RadA,AAA domain	GO:0003684,GO:0005524,GO:0006281	"NA"
NODE_1733_length_954_cov_1.882091_1	Pfam	PF03116	IPR004338	NQR2, RnfD, RnfE family	GO:0006810,GO:0016020	"NA"
NODE_1733_length_954_cov_1.882091_2	Pfam,Hamap,TIGRFAM	PF04205,MF_00479,TIGR01947	IPR007329,IPR010209	FMN-binding domain,Electron transport complex subunit RsxG [rsxG].,rnfG: electron transport complex, RnfABCDGE type, G subunit	GO:0010181,GO:0016020,GO:0005886,GO:0009055,GO:0022900	"NA"
NODE_1733_length_954_cov_1.882091_3	Pfam	PF02508	IPR003667	Rnf-Nqr subunit, membrane protein	GO:0016020	"NA"
NODE_1734_length_954_cov_1.547275_1	CDD,Pfam,Pfam	cd03284,PF05190,PF00488	IPR007861,IPR000432	ABC_MutS1,MutS family domain IV,MutS domain V	GO:0005524,GO:0006298,GO:0030983	"NA"
NODE_1735_length_954_cov_1.245829_1	Pfam	PF02837	IPR006104	Glycosyl hydrolases family 2, sugar binding domain	GO:0004553,GO:0005975	KEGG:00052+3.2.1.23,KEGG:00511+3.2.1.23,KEGG:00531+3.2.1.23,KEGG:00600+3.2.1.23,KEGG:00604+3.2.1.23
NODE_1736_length_953_cov_18.922049_1	Pfam	PF00082	IPR000209	Subtilase family	GO:0004252,GO:0006508	"NA"
NODE_1738_length_953_cov_2.674833_1	Pfam,Pfam,CDD	PF00005,PF12399,cd03219	IPR003439,IPR032823	ABC transporter,Branched-chain amino acid ATP-binding cassette transporter,ABC_Mj1267_LivG_branched	GO:0005524,GO:0016887	"NA"
NODE_1738_length_953_cov_2.674833_2	Pfam	PF00005	IPR003439	ABC transporter	GO:0005524,GO:0016887	"NA"
NODE_1739_length_953_cov_2.133630_3	TIGRFAM	TIGR01603	IPR006490	maj_tail_phi13: phage major tail protein, phi13 family	"NA"	"NA"
NODE_174_length_6735_cov_2.713473_2	Pfam	PF00474	IPR001734	Sodium:solute symporter family	GO:0005215,GO:0006810,GO:0016020,GO:0055085	"NA"
NODE_174_length_6735_cov_2.713473_3	Pfam	PF00474	IPR001734	Sodium:solute symporter family	GO:0005215,GO:0006810,GO:0016020,GO:0055085	"NA"
NODE_174_length_6735_cov_2.713473_4	Pfam	PF04454	IPR007544	Encapsulating protein for peroxidase	GO:0008233,GO:0042742	"NA"
NODE_174_length_6735_cov_2.713473_6	Pfam	PF07833	IPR012854	Copper amine oxidase N-terminal domain	"NA"	"NA"
NODE_174_length_6735_cov_2.713473_7	Pfam	PF14341	IPR025746	PilX N-terminal	"NA"	"NA"
NODE_1740_length_952_cov_21.551839_1	TIGRFAM,CDD,Pfam	TIGR01214,cd05254,PF04321	IPR005913,IPR029903	rmlD: dTDP-4-dehydrorhamnose reductase,dTDP_HR_like_SDR_e,RmlD substrate binding domain	"NA"	"NA"
NODE_1741_length_952_cov_1.898551_1	Pfam,CDD	PF00528,cd06261	IPR000515	Binding-protein-dependent transport system inner membrane component,TM_PBP2	GO:0006810,GO:0016020	"NA"
NODE_1741_length_952_cov_1.898551_2	Pfam	PF00005	IPR003439	ABC transporter	GO:0005524,GO:0016887	"NA"
NODE_1742_length_952_cov_1.680045_2	Pfam	PF08282	IPR023214	haloacid dehalogenase-like hydrolase	"NA"	"NA"
NODE_1743_length_952_cov_1.571906_2	Pfam	PF02463	IPR003395	RecF/RecN/SMC N terminal domain	"NA"	"NA"
NODE_1744_length_951_cov_3.991071_2	Pfam	PF02397	IPR003362	Bacterial sugar transferase	"NA"	"NA"
NODE_1744_length_951_cov_3.991071_3	Pfam	PF02397	IPR003362	Bacterial sugar transferase	"NA"	"NA"
NODE_1745_length_951_cov_2.376116_1	Pfam	PF00005	IPR003439	ABC transporter	GO:0005524,GO:0016887	"NA"
NODE_1746_length_951_cov_1.954241_1	Pfam,CDD	PF13537,cd00712	IPR017932,IPR033738	Glutamine amidotransferase domain,AsnB	"NA"	KEGG:00250+6.3.5.4
NODE_1748_length_950_cov_1.568715_1	Pfam,TIGRFAM,Pfam	PF03816,TIGR00350,PF13399	IPR004474,IPR027381	Cell envelope-related transcriptional attenuator domain,lytR_cpsA_psr: cell envelope-related function transcriptional attenuator common domain,LytR cell envelope-related transcriptional attenuator	"NA"	"NA"
NODE_1749_length_950_cov_1.431285_2	CDD,Pfam,Pfam	cd04621,PF00571,PF00571	IPR000644	CBS_pair_8,CBS domain,CBS domain	"NA"	"NA"
NODE_175_length_6703_cov_20.694495_1	Pfam,Pfam,CDD	PF02801,PF00109,cd00834	IPR014031,IPR014030	Beta-ketoacyl synthase, C-terminal domain,Beta-ketoacyl synthase, N-terminal domain,KAS_I_II	"NA"	"NA"
NODE_175_length_6703_cov_20.694495_2	CDD,Pfam,Pfam,TIGRFAM	cd06171,PF04542,PF08281,TIGR02937	IPR007627,IPR013249,IPR014284	Sigma70_r4,Sigma-70 region 2,Sigma-70, region 4,sigma70-ECF: RNA polymerase sigma factor, sigma-70 family	GO:0003677,GO:0003700,GO:0006352,GO:0006355,GO:0016987	"NA"
NODE_175_length_6703_cov_20.694495_3	Pfam	PF13490	IPR027383	Putative zinc-finger	"NA"	"NA"
NODE_175_length_6703_cov_20.694495_4	Pfam,CDD	PF07977,cd01288	IPR013114	FabA-like domain,FabZ	"NA"	KEGG:00061+4.2.1.59,KEGG:00780+4.2.1.59
NODE_175_length_6703_cov_20.694495_5	Pfam,Pfam,CDD	PF03060,PF03060,cd04730	IPR004136	Nitronate monooxygenase,Nitronate monooxygenase,NPD_like	GO:0018580,GO:0055114	KEGG:00910+1.13.12.16
NODE_175_length_6703_cov_20.694495_6	Pfam,Pfam	PF03779,PF03779	IPR005530	SPW repeat,SPW repeat	"NA"	"NA"
NODE_175_length_6703_cov_20.694495_7	TIGRFAM,CDD,Pfam,TIGRFAM	TIGR01859,cd00947,PF01116,TIGR00167	IPR011289,IPR000771	fruc_bis_ald_: fructose-1,6-bisphosphate aldolase, class II,TBP_aldolase_IIB,Fructose-bisphosphate aldolase class-II,cbbA: ketose-bisphosphate aldolase	GO:0004332,GO:0006096,GO:0008270,GO:0030388,GO:0005975,GO:0016832	KEGG:00010+4.1.2.13,KEGG:00030+4.1.2.13,KEGG:00051+4.1.2.13,KEGG:00680+4.1.2.13,KEGG:00710+4.1.2.13
NODE_175_length_6703_cov_20.694495_8	CDD,Pfam,TIGRFAM,Pfam	cd05650,PF07687,TIGR01910,PF01546	IPR011650,IPR010182,IPR002933	M20_ArgE_DapE_like1,Peptidase dimerisation domain,DapE-ArgE: peptidase, ArgE/DapE family,Peptidase family M20/M25/M40	GO:0008152,GO:0016787	"NA"
NODE_175_length_6703_cov_20.694495_9	CDD,Pfam	cd00077,PF01966	IPR003607,IPR006674	HDc,HD domain	"NA"	"NA"
NODE_1750_length_949_cov_0.949664_1	Pfam	PF04295	IPR007392	D-galactarate dehydratase / Altronate hydrolase, C terminus	GO:0016829	"NA"
NODE_1750_length_949_cov_0.949664_2	Pfam	PF04295	IPR007392	D-galactarate dehydratase / Altronate hydrolase, C terminus	GO:0016829	"NA"
NODE_1751_length_947_cov_1.746637_1	Pfam	PF03591	IPR011606	AzlC protein	"NA"	"NA"
NODE_1751_length_947_cov_1.746637_2	Pfam,CDD	PF00857,cd00431	IPR000868	Isochorismatase family,cysteine_hydrolases	GO:0003824,GO:0008152	"NA"
NODE_1752_length_947_cov_1.639013_1	Pfam	PF00331	IPR001000	Glycosyl hydrolase family 10	GO:0004553,GO:0005975	"NA"
NODE_1753_length_946_cov_1.937149_1	CDD,Pfam,Pfam	cd00834,PF02801,PF00109	IPR014031,IPR014030	KAS_I_II,Beta-ketoacyl synthase, C-terminal domain,Beta-ketoacyl synthase, N-terminal domain	"NA"	"NA"
NODE_1753_length_946_cov_1.937149_2	Pfam,CDD	PF14622,cd00593	IPR000999	Ribonuclease-III-like,RIBOc	GO:0004525,GO:0006396	"NA"
NODE_1754_length_945_cov_2.442697_2	CDD,Pfam	cd00143,PF13672	"NA"	PP2Cc,Protein phosphatase 2C	"NA"	"NA"
NODE_1757_length_944_cov_2.529809_1	CDD,TIGRFAM,Pfam,Pfam	cd00009,TIGR02397,PF12169,PF13177	IPR012763,IPR022754	AAA,dnaX_nterm: DNA polymerase III, subunit gamma and tau,DNA polymerase III subunits gamma and tau domain III,DNA polymerase III, delta subunit	GO:0003887,GO:0005524,GO:0006260,GO:0009360	"NA"
NODE_1758_length_944_cov_1.723285_1	Pfam,Pfam,CDD	PF00730,PF07934,cd00056	IPR003265,IPR012904	HhH-GPD superfamily base excision DNA repair protein,8-oxoguanine DNA glycosylase, N-terminal domain,ENDO3c	GO:0006284,GO:0003684,GO:0006289,GO:0008534	"NA"
NODE_1759_length_944_cov_1.346457_2	Pfam	PF01408	IPR000683	Oxidoreductase family, NAD-binding Rossmann fold	GO:0016491	"NA"
NODE_176_length_6608_cov_2.330688_10	Pfam	PF01638	IPR002577	HxlR-like helix-turn-helix	"NA"	"NA"
NODE_176_length_6608_cov_2.330688_11	CDD,Pfam	cd01043,PF00210	IPR002177,IPR008331	DPS,Ferritin-like domain	GO:0006950,GO:0055114,GO:0006879,GO:0008199	"NA"
NODE_176_length_6608_cov_2.330688_13	Pfam	PF01810	IPR001123	LysE type translocator	GO:0006865,GO:0016020	"NA"
NODE_176_length_6608_cov_2.330688_2	Hamap,Pfam,TIGRFAM	MF_00274,PF02575,TIGR00103	IPR004401	Nucleoid-associated protein YbaB [ybaB].,YbaB/EbfC DNA-binding family,DNA_YbaB_EbfC: DNA-binding protein, YbaB/EbfC family	"NA"	"NA"
NODE_176_length_6608_cov_2.330688_3	Pfam,Hamap,CDD,TIGRFAM,Pfam	PF02132,MF_00017,cd01025,TIGR00615,PF13662	IPR023628,IPR000093,IPR034137,IPR006171	RecR protein,Recombination protein RecR [recR].,TOPRIM_recR,recR: recombination protein RecR,Toprim domain	GO:0003677,GO:0006281,GO:0006310	"NA"
NODE_176_length_6608_cov_2.330688_4	Pfam	PF00293	IPR000086	NUDIX domain	GO:0016787	"NA"
NODE_176_length_6608_cov_2.330688_5	Pfam	PF00892	IPR000620	EamA-like transporter family	GO:0016020,GO:0016021	"NA"
NODE_176_length_6608_cov_2.330688_6	Pfam	PF00872	IPR001207	Transposase, Mutator family	GO:0003677,GO:0004803,GO:0006313	"NA"
NODE_176_length_6608_cov_2.330688_9	Pfam	PF09851	IPR018649	Short C-terminal domain	"NA"	"NA"
NODE_1761_length_942_cov_3.171364_1	Pfam	PF13743	"NA"	Thioredoxin	"NA"	"NA"
NODE_1761_length_942_cov_3.171364_2	Pfam	PF00290	IPR002028	Tryptophan synthase alpha chain	GO:0004834,GO:0006568	KEGG:00260+4.2.1.20,KEGG:00400+4.2.1.20
NODE_1762_length_941_cov_122.960497_1	Pfam	PF00015	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871,GO:0007165,GO:0016020	"NA"
NODE_1763_length_941_cov_2.202032_2	Pfam,Pfam	PF14620,PF03413	IPR014239,IPR025711	YpeB sporulation,Peptidase propeptide and YPEB domain	GO:0009847	"NA"
NODE_1764_length_941_cov_2.060948_1	CDD,Pfam,Pfam,Pfam	cd00009,PF16193,PF00004,PF12002	IPR032423,IPR003959,IPR021886	AAA,AAA C-terminal domain,ATPase family associated with various cellular activities (AAA),MgsA AAA+ ATPase C terminal	GO:0005524	"NA"
NODE_1765_length_941_cov_2.053047_1	Pfam	PF06751	IPR010628	Ethanolamine ammonia lyase large subunit (EutB)	GO:0006520,GO:0008851	KEGG:00564+4.3.1.7
NODE_1766_length_941_cov_1.183973_1	Pfam	PF00144	IPR001466	Beta-lactamase	"NA"	"NA"
NODE_1767_length_940_cov_2.536723_1	Pfam,Pfam	PF03485,PF00750	IPR005148,IPR035684	Arginyl tRNA synthetase N terminal domain,tRNA synthetases class I (R)	GO:0000166,GO:0004814,GO:0005524,GO:0005737,GO:0006420	KEGG:00970+6.1.1.19
NODE_1769_length_940_cov_1.795480_1	Pfam	PF13477	IPR028098	Glycosyl transferase 4-like	"NA"	"NA"
NODE_1769_length_940_cov_1.795480_2	Pfam,CDD	PF00535,cd00761	IPR001173	Glycosyl transferase family 2,Glyco_tranf_GTA_type	"NA"	"NA"
NODE_177_length_6597_cov_34.662336_1	Pfam,TIGRFAM	PF03816,TIGR00350	IPR004474	Cell envelope-related transcriptional attenuator domain,lytR_cpsA_psr: cell envelope-related function transcriptional attenuator common domain	"NA"	"NA"
NODE_177_length_6597_cov_34.662336_2	CDD,Pfam	cd03799,PF00534	IPR001296	GT1_amsK_like,Glycosyl transferases group 1	"NA"	"NA"
NODE_177_length_6597_cov_34.662336_3	Pfam	PF06662	IPR010598	D-glucuronyl C5-epimerase C-terminus	GO:0006024,GO:0016021,GO:0016857	KEGG:00534+5.1.3.17
NODE_177_length_6597_cov_34.662336_4	Pfam,Pfam,CDD	PF00534,PF13439,cd03807	IPR001296,IPR028098	Glycosyl transferases group 1,Glycosyltransferase Family 4,GT1_WbnK_like	"NA"	"NA"
NODE_177_length_6597_cov_34.662336_6	TIGRFAM,Pfam	TIGR00350,PF03816	IPR004474	lytR_cpsA_psr: cell envelope-related function transcriptional attenuator common domain,Cell envelope-related transcriptional attenuator domain	"NA"	"NA"
NODE_1770_length_939_cov_2.649321_1	Pfam	PF01870	IPR002732	Archaeal holliday junction resolvase (hjc)	"NA"	"NA"
NODE_1771_length_937_cov_1.803855_2	Pfam	PF00596	IPR001303	Class II Aldolase and Adducin N-terminal domain	"NA"	"NA"
NODE_1772_length_936_cov_1.995460_1	Pfam,CDD	PF00456,cd02012	IPR005474	Transketolase, thiamine diphosphate binding domain,TPP_TK	"NA"	KEGG:00730+2.2.1.7,KEGG:00900+2.2.1.7
NODE_1772_length_936_cov_1.995460_2	Pfam,CDD	PF02779,cd07033	IPR005475	Transketolase, pyrimidine binding domain,TPP_PYR_DXS_TK_like	"NA"	"NA"
NODE_1773_length_935_cov_2.082955_1	CDD,Pfam	cd06261,PF00528	IPR000515	TM_PBP2,Binding-protein-dependent transport system inner membrane component	GO:0006810,GO:0016020	"NA"
NODE_1773_length_935_cov_2.082955_2	Pfam	PF09383	IPR018449	NIL domain	"NA"	"NA"
NODE_1774_length_935_cov_2.015909_2	Pfam	PF12833	IPR018060	Helix-turn-helix domain	GO:0003700,GO:0006355,GO:0043565	"NA"
NODE_1776_length_934_cov_1.854380_1	Pfam	PF02154	IPR001689	Flagellar motor switch protein FliM	GO:0003774,GO:0009425,GO:0071973	"NA"
NODE_1776_length_934_cov_1.854380_2	Pfam	PF03748	IPR005503	Flagellar basal body-associated protein FliL	GO:0006935,GO:0009425,GO:0071973	"NA"
NODE_1777_length_934_cov_1.683732_1	Pfam,TIGRFAM,Hamap	PF03652,TIGR00250,MF_00651	IPR005227	Holliday junction resolvase,RNAse_H_YqgF: putative transcription antitermination factor YqgF,Putative pre-16S rRNA nuclease [yqgF].	GO:0006364	"NA"
NODE_1777_length_934_cov_1.683732_2	Pfam	PF01676	IPR006124	Metalloenzyme superfamily	GO:0003824,GO:0046872	"NA"
NODE_1778_length_934_cov_1.370876_1	CDD,Pfam,Pfam	cd00798,PF00589,PF02899	IPR002104,IPR004107	INT_XerDC_C,Phage integrase family,Phage integrase, N-terminal SAM-like domain	GO:0003677,GO:0006310,GO:0015074	"NA"
NODE_1779_length_932_cov_48.006842_1	Pfam	PF06782	IPR009620	Uncharacterised protein family (UPF0236)	"NA"	"NA"
NODE_178_length_6591_cov_2.117962_1	Pfam	PF13520	IPR002293	Amino acid permease	GO:0003333,GO:0015171,GO:0016020	"NA"
NODE_178_length_6591_cov_2.117962_2	CDD,CDD,Pfam	cd05009,cd05008,PF01380	IPR035490,IPR035466,IPR001347	SIS_GlmS_GlmD_2,SIS_GlmS_GlmD_1,SIS domain	GO:0097367,GO:1901135	KEGG:00250+2.6.1.16,KEGG:00520+2.6.1.16
NODE_178_length_6591_cov_2.117962_3	Pfam	PF01261	IPR013022	Xylose isomerase-like TIM barrel	"NA"	"NA"
NODE_178_length_6591_cov_2.117962_4	Pfam	PF01261	IPR013022	Xylose isomerase-like TIM barrel	"NA"	"NA"
NODE_178_length_6591_cov_2.117962_5	Pfam,Pfam	PF00294,PF00294	IPR011611	pfkB family carbohydrate kinase,pfkB family carbohydrate kinase	"NA"	"NA"
NODE_178_length_6591_cov_2.117962_6	Pfam	PF04909	IPR006680	Amidohydrolase	GO:0016787	"NA"
NODE_178_length_6591_cov_2.117962_7	TIGRFAM,Pfam	TIGR00149,PF01894	IPR001602	TIGR00149_YjbQ: secondary thiamine-phosphate synthase enzyme,Uncharacterised protein family UPF0047	"NA"	"NA"
NODE_1780_length_932_cov_1.920182_1	Pfam	PF03063	IPR004137	Prismane/CO dehydrogenase family	GO:0016491,GO:0055114	KEGG:00910+1.7.99.1
NODE_1780_length_932_cov_1.920182_2	CDD,Pfam	cd04410,PF13247	IPR017896	DMSOR_beta-like,4Fe-4S dicluster domain	"NA"	"NA"
NODE_1781_length_932_cov_1.596351_1	Pfam	PF02901	IPR004184	Pyruvate formate lyase-like	GO:0003824	"NA"
NODE_1783_length_931_cov_1.528539_2	Pfam	PF00817	IPR001126	impB/mucB/samB family	GO:0006281	KEGG:00230+2.7.7.7,KEGG:00240+2.7.7.7
NODE_1784_length_931_cov_1.448630_1	Pfam,CDD,Pfam	PF01842,cd04881,PF00742	IPR002912,IPR001342	ACT domain,ACT_HSDH-Hom,Homoserine dehydrogenase	GO:0006520,GO:0055114	KEGG:00260+1.1.1.3,KEGG:00270+1.1.1.3,KEGG:00300+1.1.1.3
NODE_1785_length_931_cov_1.124429_1	Pfam,Hamap,Pfam,CDD,TIGRFAM	PF08541,MF_01815,PF08545,cd00830,TIGR00747	IPR013747,IPR004655,IPR013751	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal,3-oxoacyl-[acyl-carrier-protein] synthase 3 [fabH].,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III,KAS_III,fabH: 3-oxoacyl-[acyl-carrier-protein] synthase III	GO:0004315,GO:0006633	KEGG:00061+2.3.1.180
NODE_1786_length_930_cov_2.021714_1	CDD,Pfam	cd02696,PF01520	IPR002508	MurNAc-LAA,N-acetylmuramoyl-L-alanine amidase	GO:0008745,GO:0009253	"NA"
NODE_1787_length_930_cov_1.181714_1	Pfam	PF01515	IPR002505	Phosphate acetyl/butaryl transferase	GO:0008152,GO:0016746	KEGG:00430+2.3.1.8,KEGG:00620+2.3.1.8,KEGG:00640+2.3.1.8,KEGG:00680+2.3.1.8,KEGG:00720+2.3.1.8
NODE_1788_length_929_cov_27.364989_1	Pfam	PF01832	IPR002901	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	GO:0004040	"NA"
NODE_1788_length_929_cov_27.364989_2	Pfam	PF12841	IPR024419	YvrJ protein family	"NA"	"NA"
NODE_1788_length_929_cov_27.364989_3	Pfam	PF11148	IPR021321	Protein of unknown function (DUF2922)	"NA"	"NA"
NODE_1789_length_929_cov_2.685355_1	Pfam,Pfam	PF00534,PF13439	IPR001296,IPR028098	Glycosyl transferases group 1,Glycosyltransferase Family 4	"NA"	"NA"
NODE_179_length_6587_cov_269.885487_2	Pfam,CDD	PF00359,cd00211	IPR002178	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2,PTS_IIA_fru	"NA"	"NA"
