NODE_35_length_76221_cov_438.509217_42	CDD,Pfam,CDD	cd02028,PF00485,cd01667	IPR006083	UMPK_like,Phosphoribulokinase / Uridine kinase family,TGS_ThrRS_N	GO:0005524,GO:0008152,GO:0016301	"NA"
NODE_36_length_73547_cov_34.606597_16	Pfam,Pfam	PF00941,PF03450	IPR002346,IPR005107	FAD binding domain in molybdopterin dehydrogenase,CO dehydrogenase flavoprotein C-terminal domain	GO:0016491,GO:0055114	"NA"
NODE_36_length_73547_cov_34.606597_17	Pfam,Pfam,CDD	PF01799,PF00111,cd00207	IPR002888,IPR001041	[2Fe-2S] binding domain,2Fe-2S iron-sulfur cluster binding domain,fer2	GO:0016491,GO:0046872,GO:0055114,GO:0009055,GO:0051536	"NA"
NODE_36_length_73547_cov_34.606597_18	Pfam,Pfam	PF02738,PF01315	IPR008274,IPR000674	Molybdopterin-binding domain of aldehyde dehydrogenase,Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	GO:0016491,GO:0055114	"NA"
NODE_36_length_73547_cov_34.606597_19	Pfam	PF00860	IPR006043	Permease family	GO:0005215,GO:0006810,GO:0016020,GO:0055085	"NA"
NODE_36_length_73547_cov_34.606597_2	CDD,Pfam,Pfam	cd03215,PF00005,PF00005	IPR003439	ABC_Carb_Monos_II,ABC transporter,ABC transporter	GO:0005524,GO:0016887	"NA"
NODE_36_length_73547_cov_34.606597_20	CDD,Pfam	cd04182,PF12804	IPR025877	GT_2_like_f,MobA-like NTP transferase domain	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_21	Pfam,Pfam	PF13478,PF02625	IPR027051,IPR003777	XdhC Rossmann domain,XdhC and CoxI family	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_22	CDD,Pfam	cd03522,PF00994	IPR001453	MoeA_like,Probable molybdopterin binding domain	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_24	Pfam	PF02146	IPR003000	Sir2 family	GO:0070403	"NA"
NODE_36_length_73547_cov_34.606597_25	Pfam	PF03486	"NA"	HI0933-like protein	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_26	Pfam	PF01613	IPR002563	Flavin reductase like domain	GO:0010181	"NA"
NODE_36_length_73547_cov_34.606597_27	Pfam,TIGRFAM	PF09674,TIGR02757	IPR014127	Protein of unknown function (DUF2400),TIGR02757: TIGR02757 family protein	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_28	Pfam,Pfam,CDD	PF00111,PF14574,cd00207	IPR001041,IPR027980	2Fe-2S iron-sulfur cluster binding domain,Domain of unknown function (DUF4445),fer2	GO:0009055,GO:0051536	"NA"
NODE_36_length_73547_cov_34.606597_29	TIGRFAM,Pfam	TIGR00738,PF02082	IPR000944	rrf2_super: Rrf2 family protein,Transcriptional regulator	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_3	Pfam,CDD	PF02653,cd06580	IPR001851	Branched-chain amino acid transport system / permease component,TM_PBP1_transp_TpRbsC_like	GO:0005215,GO:0006810,GO:0016020	"NA"
NODE_36_length_73547_cov_34.606597_30	Pfam	PF12837	IPR017896	4Fe-4S binding domain	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_31	Pfam,TIGRFAM,Hamap,CDD	PF03063,TIGR01703,MF_00069,cd01914	IPR004137,IPR010048	Prismane/CO dehydrogenase family,hybrid_clust: hydroxylamine reductase,Hydroxylamine reductase [hcp].,HCP	GO:0016491,GO:0055114,GO:0005737,GO:0016661,GO:0051536	KEGG:00910+1.7.99.1
NODE_36_length_73547_cov_34.606597_32	CDD,Pfam,Pfam,TIGRFAM	cd13137,PF01554,PF01554,TIGR00797	IPR002528	MATE_NorM_like,MatE,MatE,matE: MATE efflux family protein	GO:0006855,GO:0015238,GO:0015297,GO:0016020,GO:0055085	"NA"
NODE_36_length_73547_cov_34.606597_33	Pfam	PF00392	IPR000524	Bacterial regulatory proteins, gntR family	GO:0003700,GO:0006355	"NA"
NODE_36_length_73547_cov_34.606597_34	CDD,Pfam	cd00377,PF13714	"NA"	ICL_PEPM,Phosphoenolpyruvate phosphomutase	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_36	Pfam,CDD	PF00474,cd10322	IPR001734	Sodium:solute symporter family,SLC5sbd	GO:0005215,GO:0006810,GO:0016020,GO:0055085	"NA"
NODE_36_length_73547_cov_34.606597_37	Hamap,CDD,TIGRFAM,TIGRFAM,Pfam	MF_01027,cd01583,TIGR02086,TIGR01343,PF00330	IPR011826,IPR033941,IPR006251,IPR001030	3-isopropylmalate dehydratase large subunit [leuC].,IPMI,IPMI_arch: 3-isopropylmalate dehydratase, large subunit,hacA_fam: homoaconitate hydratase family protein,Aconitase family (aconitate hydratase)	GO:0003861,GO:0009098,GO:0051539,GO:0008652,GO:0016836,GO:0008152	KEGG:00290+4.2.1.33
NODE_36_length_73547_cov_34.606597_38	Pfam,TIGRFAM,Hamap,CDD	PF00694,TIGR02087,MF_01032,cd01577	IPR000573,IPR011827,IPR033940	Aconitase C-terminal domain,LEUD_arch: 3-isopropylmalate dehydratase, small subunit,Methanogen homoaconitase small subunit [hacB].,IPMI_Swivel	GO:0008152,GO:0016836	KEGG:00290+4.2.1.33
NODE_36_length_73547_cov_34.606597_39	Pfam,CDD	PF13714,cd00377	"NA"	Phosphoenolpyruvate phosphomutase,ICL_PEPM	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_4	CDD,Pfam	cd06580,PF02653	IPR001851	TM_PBP1_transp_TpRbsC_like,Branched-chain amino acid transport system / permease component	GO:0005215,GO:0006810,GO:0016020	"NA"
NODE_36_length_73547_cov_34.606597_40	Pfam	PF07883	IPR013096	Cupin domain	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_41	Pfam,Pfam,TIGRFAM,Pfam	PF00391,PF01326,TIGR01418,PF02896	IPR008279,IPR002192,IPR006319,IPR000121	PEP-utilising enzyme, mobile domain,Pyruvate phosphate dikinase, PEP/pyruvate binding domain,PEP_synth: phosphoenolpyruvate synthase,PEP-utilising enzyme, TIM barrel domain	GO:0016310,GO:0016772,GO:0005524,GO:0016301,GO:0006090,GO:0008986	KEGG:00620+2.7.9.2,KEGG:00680+2.7.9.2,KEGG:00720+2.7.9.2
NODE_36_length_73547_cov_34.606597_42	Pfam,Pfam,Pfam,CDD,CDD,Pfam,Pfam,Pfam,TIGRFAM	PF01855,PF02775,PF12838,cd07034,cd03377,PF01558,PF17147,PF10371,TIGR02176	IPR002880,IPR011766,IPR017896,IPR019752,IPR033412,IPR019456,IPR011895	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg,Thiamine pyrophosphate enzyme, C-terminal TPP binding domain,4Fe-4S dicluster domain,TPP_PYR_PFOR_IOR-alpha_like,TPP_PFOR_PNO,Pyruvate ferredoxin/flavodoxin oxidoreductase,Pyruvate:ferredoxin oxidoreductase core domain II,Domain of unknown function,pyruv_ox_red: pyruvate:ferredoxin (flavodoxin) oxidoreductase	GO:0016491,GO:0055114,GO:0003824,GO:0030976,GO:0016903,GO:0005506,GO:0022900	"NA"
NODE_36_length_73547_cov_34.606597_43	Pfam,TIGRFAM	PF02446,TIGR00217	IPR003385	4-alpha-glucanotransferase,malQ: 4-alpha-glucanotransferase	GO:0004134,GO:0005975	KEGG:00500+2.4.1.25
NODE_36_length_73547_cov_34.606597_44	CDD,Pfam,Pfam	cd00156,PF00072,PF01584	IPR001789,IPR002545	REC,Response regulator receiver domain,CheW-like domain	GO:0000160,GO:0004871,GO:0006935,GO:0007165	"NA"
NODE_36_length_73547_cov_34.606597_46	TIGRFAM,Pfam	TIGR00277,PF01966	IPR006675,IPR006674	HDIG: HDIG domain,HD domain	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_47	Pfam	PF00149	IPR004843	Calcineurin-like phosphoesterase	GO:0016787	"NA"
NODE_36_length_73547_cov_34.606597_48	Pfam	PF13476	"NA"	AAA domain	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_5	Pfam,Pfam	PF01315,PF02738	IPR000674,IPR008274	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain,Molybdopterin-binding domain of aldehyde dehydrogenase	GO:0016491,GO:0055114	"NA"
NODE_36_length_73547_cov_34.606597_50	Pfam,CDD,CDD,Pfam	PF00196,cd00156,cd06170,PF00072	IPR000792,IPR001789	Bacterial regulatory proteins, luxR family,REC,LuxR_C_like,Response regulator receiver domain	GO:0006355,GO:0000160	"NA"
NODE_36_length_73547_cov_34.606597_51	CDD,Pfam,Pfam	cd00075,PF07730,PF02518	IPR011712,IPR003594	HATPase_c,Histidine kinase,Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	GO:0000155,GO:0000160,GO:0016021,GO:0046983	"NA"
NODE_36_length_73547_cov_34.606597_52	CDD	cd16381	"NA"	YitT_C_like_1	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_54	CDD,TIGRFAM,Pfam,Hamap,Pfam,CDD	cd00805,TIGR00234,PF00579,MF_02006,PF01479,cd00165	IPR002307,IPR002305,IPR024107,IPR002942	TyrRS_core,tyrS: tyrosine--tRNA ligase,tRNA synthetases class I (W and Y),Tyrosine--tRNA ligase [tyrS].,S4 domain,S4	GO:0000166,GO:0004831,GO:0005524,GO:0005737,GO:0006437,GO:0004812,GO:0006418,GO:0003723	KEGG:00970+6.1.1.1
NODE_36_length_73547_cov_34.606597_55	TIGRFAM,Pfam	TIGR00638,PF03459	IPR004606,IPR005116	Mop: molybdenum-pterin binding domain,TOBE domain	GO:0006810,GO:0030151	"NA"
NODE_36_length_73547_cov_34.606597_56	CDD,Pfam	cd07984,PF03279	IPR004960	LPLAT_LABLAT-like,Bacterial lipid A biosynthesis acyltransferase	GO:0016021,GO:0016740	"NA"
NODE_36_length_73547_cov_34.606597_58	Pfam	PF04309	IPR006699	Glycerol-3-phosphate responsive antiterminator	GO:0006355,GO:0009607	"NA"
NODE_36_length_73547_cov_34.606597_59	TIGRFAM,Pfam	TIGR02363,PF02733	IPR012736,IPR004006	dhaK1: dihydroxyacetone kinase, DhaK subunit,Dak1 domain	GO:0004371,GO:0006071	"NA"
NODE_36_length_73547_cov_34.606597_6	Pfam,CDD,Pfam	PF00111,cd00207,PF01799	IPR001041,IPR002888	2Fe-2S iron-sulfur cluster binding domain,fer2,[2Fe-2S] binding domain	GO:0009055,GO:0051536,GO:0016491,GO:0046872,GO:0055114	"NA"
NODE_36_length_73547_cov_34.606597_60	Pfam,TIGRFAM	PF02734,TIGR02365	IPR004007,IPR012737	DAK2 domain,dha_L_ycgS: dihydroxyacetone kinase, L subunit	GO:0004371,GO:0006071,GO:0016772	"NA"
NODE_36_length_73547_cov_34.606597_61	Pfam,TIGRFAM	PF03610,TIGR02364	IPR004701,IPR012844	PTS system fructose IIA component,dha_pts: dihydroxyacetone kinase, phosphotransfer subunit	GO:0009401,GO:0016021	"NA"
NODE_36_length_73547_cov_34.606597_62	Hamap,Pfam,Pfam,CDD,TIGRFAM	MF_00186,PF00370,PF02782,cd07786,TIGR01311	IPR005999,IPR018484,IPR018485	Glycerol kinase [glpK].,FGGY family of carbohydrate kinases, N-terminal domain,FGGY family of carbohydrate kinases, C-terminal domain,FGGY_EcGK_like,glycerol_kin: glycerol kinase	GO:0004370,GO:0006072,GO:0005975,GO:0016773	KEGG:00561+2.7.1.30
NODE_36_length_73547_cov_34.606597_63	Pfam,Pfam	PF01266,PF04324	IPR006076,IPR007419	FAD dependent oxidoreductase,BFD-like [2Fe-2S] binding domain	GO:0016491,GO:0055114	"NA"
NODE_36_length_73547_cov_34.606597_64	Pfam	PF07992	IPR023753	Pyridine nucleotide-disulphide oxidoreductase	GO:0016491,GO:0055114	"NA"
NODE_36_length_73547_cov_34.606597_65	Pfam	PF07892	IPR012460	Protein of unknown function (DUF1667)	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_66	Pfam,TIGRFAM,CDD	PF00381,TIGR01003,cd00367	IPR000032	PTS HPr component phosphorylation site,PTS_HPr_family: phosphocarrier, HPr family,PTS-HPr_like	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_7	Pfam,CDD	PF07969,cd01293	IPR013108	Amidohydrolase family,Bact_CD	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_8	Pfam,Pfam	PF13556,PF07905	IPR025736,IPR012914	PucR C-terminal helix-turn-helix domain,Purine catabolism regulatory protein-like family	"NA"	"NA"
NODE_36_length_73547_cov_34.606597_9	Pfam,CDD	PF00795,cd07197	IPR003010	Carbon-nitrogen hydrolase,nitrilase	GO:0006807,GO:0016810	"NA"
NODE_360_length_3345_cov_380.100000_2	Pfam,CDD	PF00005,cd03230	IPR003439	ABC transporter,ABC_DR_subfamily_A	GO:0005524,GO:0016887	"NA"
NODE_3600_length_497_cov_1.285068_1	Pfam	PF13749	IPR025831	Putative ATP-dependent DNA helicase recG C-terminal	"NA"	"NA"
NODE_3601_length_497_cov_1.273756_1	Pfam	PF04816	IPR006901	tRNA (adenine(22)-N(1))-methyltransferase	GO:0016429	"NA"
NODE_3602_length_497_cov_1.239819_1	Pfam	PF02894	IPR004104	Oxidoreductase family, C-terminal alpha/beta domain	GO:0008152,GO:0016491,GO:0055114	"NA"
NODE_3603_length_497_cov_1.088235_1	Pfam	PF01258	IPR000962	Prokaryotic dksA/traR C4-type zinc finger	GO:0008270	"NA"
NODE_3604_length_497_cov_1.079186_1	Pfam,Pfam	PF03435,PF16653	IPR005097,IPR032095	Saccharopine dehydrogenase NADP binding domain,Saccharopine dehydrogenase C-terminal domain	GO:0016491,GO:0055114	"NA"
NODE_3605_length_496_cov_37.891156_1	Pfam	PF07690	IPR011701	Major Facilitator Superfamily	GO:0016021,GO:0055085	"NA"
NODE_3607_length_496_cov_1.920635_1	Hamap,CDD,Pfam,TIGRFAM	MF_00050,cd14275,PF00889,TIGR00116	IPR001816,IPR014039	Elongation factor Ts [tsf].,UBA_EF-Ts,Elongation factor TS,tsf: translation elongation factor Ts	GO:0003746,GO:0005622,GO:0006414	"NA"
NODE_3607_length_496_cov_1.920635_2	Pfam	PF00318	IPR001865	Ribosomal protein S2	GO:0003735,GO:0005622,GO:0005840,GO:0006412	"NA"
NODE_3609_length_496_cov_1.587302_1	Pfam	PF00005	IPR003439	ABC transporter	GO:0005524,GO:0016887	"NA"
NODE_361_length_3319_cov_2.159007_1	Pfam	PF09861	IPR018657	Domain of unknown function (DUF2088)	"NA"	"NA"
NODE_361_length_3319_cov_2.159007_2	CDD,Pfam	cd16841,PF03737	IPR005493	RraA_family,Aldolase/RraA	"NA"	"NA"
NODE_361_length_3319_cov_2.159007_3	Pfam	PF01970	IPR002823	Tripartite tricarboxylate transporter TctA family	"NA"	"NA"
NODE_3611_length_496_cov_1.104308_1	Pfam	PF10458	IPR019499	Valyl tRNA synthetase tRNA binding arm	GO:0000166,GO:0004832,GO:0005524,GO:0005737,GO:0006438	KEGG:00970+6.1.1.9
NODE_3612_length_495_cov_11.456818_1	Pfam	PF12635	IPR024220	Protein of unknown function (DUF3780)	"NA"	"NA"
NODE_3612_length_495_cov_11.456818_2	Pfam	PF06634	IPR009537	Protein of unknown function (DUF1156)	"NA"	"NA"
NODE_3613_length_495_cov_2.090909_1	Pfam	PF00133	IPR002300	tRNA synthetases class I (I, L, M and V)	GO:0000166,GO:0004812,GO:0005524,GO:0006418	"NA"
NODE_3614_length_495_cov_1.734091_2	Pfam	PF13469	"NA"	Sulfotransferase family	"NA"	"NA"
NODE_3617_length_495_cov_1.120455_1	Pfam	PF14490	IPR029493	Helix-hairpin-helix containing domain	"NA"	"NA"
NODE_3618_length_495_cov_0.806818_1	Pfam	PF00416	IPR001892	Ribosomal protein S13/S18	GO:0003723,GO:0003735,GO:0005622,GO:0005840,GO:0006412	"NA"
NODE_3619_length_494_cov_2.002278_1	Pfam	PF02397	IPR003362	Bacterial sugar transferase	"NA"	"NA"
NODE_3619_length_494_cov_2.002278_2	Pfam	PF02397	IPR003362	Bacterial sugar transferase	"NA"	"NA"
NODE_362_length_3318_cov_1167.832363_1	CDD,Pfam,Pfam	cd00081,PF14021,PF07591	IPR025331	Hint,Tuberculosis necrotizing toxin,Pretoxin HINT domain	"NA"	"NA"
NODE_362_length_3318_cov_1167.832363_4	Pfam,CDD	PF07591,cd00081	"NA"	Pretoxin HINT domain,Hint	"NA"	"NA"
NODE_3620_length_494_cov_1.435080_1	Pfam	PF04616	IPR006710	Glycosyl hydrolases family 43	GO:0004553,GO:0005975	"NA"
NODE_3621_length_494_cov_1.346241_1	Pfam	PF02311	IPR003313	AraC-like ligand binding domain	GO:0006355	"NA"
NODE_3624_length_493_cov_1.458904_1	Pfam	PF00872	IPR001207	Transposase, Mutator family	GO:0003677,GO:0004803,GO:0006313	"NA"
NODE_363_length_3315_cov_3.449387_1	Hamap,Pfam	MF_00658,PF02590	IPR003742	Ribosomal RNA large subunit methyltransferase H [rlmH].,Predicted SPOUT methyltransferase	GO:0005737,GO:0006364,GO:0008168	KEGG:00564+2.1.1.17
NODE_363_length_3315_cov_3.449387_2	Pfam	PF10047	IPR018739	Protein of unknown function (DUF2281)	"NA"	"NA"
NODE_363_length_3315_cov_3.449387_3	Pfam	PF02452	IPR003477	PemK-like, MazF-like toxin of type II toxin-antitoxin system	GO:0003677	"NA"
NODE_363_length_3315_cov_3.449387_4	Pfam,Pfam	PF00395,PF00395	IPR001119	S-layer homology domain,S-layer homology domain	"NA"	"NA"
NODE_3631_length_492_cov_1.462243_1	Pfam	PF02683	IPR003834	Cytochrome C biogenesis protein transmembrane region	GO:0016020,GO:0017004,GO:0055114	"NA"
NODE_3632_length_492_cov_1.279176_1	Pfam	PF13614	IPR025669	AAA domain	"NA"	"NA"
NODE_3634_length_492_cov_0.974828_1	Pfam	PF03186	IPR004485	CobD/Cbib protein	GO:0009236,GO:0016021,GO:0048472	"NA"
NODE_3634_length_492_cov_0.974828_2	Pfam	PF11760	IPR021744	Cobalamin synthesis G N-terminal	"NA"	KEGG:00860+3.7.1.12
NODE_3635_length_491_cov_2.862385_1	Pfam	PF01844	IPR002711	HNH endonuclease	GO:0003676,GO:0004519	"NA"
NODE_3636_length_491_cov_1.901376_1	Pfam	PF06808	IPR010656	Tripartite ATP-independent periplasmic transporter, DctM component	"NA"	"NA"
NODE_3637_length_491_cov_1.628440_1	Pfam	PF17125	IPR031341	N-terminal domain of 16S rRNA methyltransferase RsmF	"NA"	KEGG:00564+2.1.1.17
NODE_3638_length_491_cov_1.623853_1	Pfam	PF13472	IPR013830	GDSL-like Lipase/Acylhydrolase family	"NA"	"NA"
NODE_364_length_3315_cov_2.377301_1	Pfam	PF01142	IPR001656	tRNA pseudouridine synthase D (TruD)	GO:0001522,GO:0003723,GO:0009451,GO:0009982	"NA"
NODE_364_length_3315_cov_2.377301_2	Pfam,Pfam,Hamap	PF13624,PF13616,MF_01145	IPR023059	SurA N-terminal domain,PPIC-type PPIASE domain,Foldase protein PrsA [prsA].	GO:0003755	"NA"
NODE_364_length_3315_cov_2.377301_3	Pfam,CDD,Pfam	PF00389,cd12175,PF02826	IPR006139,IPR006140	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain,2-Hacid_dh_11,D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	GO:0008152,GO:0016616,GO:0051287,GO:0055114	"NA"
NODE_3640_length_491_cov_1.282110_1	Pfam,TIGRFAM,Pfam	PF01926,TIGR00231,PF12631	IPR006073,IPR005225,IPR025867	50S ribosome-binding GTPase,small_GTP: small GTP-binding protein domain,MnmE helical domain	GO:0005525	"NA"
NODE_3641_length_491_cov_1.220183_2	CDD	cd02976	"NA"	NrdH	"NA"	"NA"
NODE_3642_length_491_cov_1.139908_1	Pfam	PF06898	IPR010690	Putative stage IV sporulation protein YqfD	"NA"	"NA"
NODE_3645_length_490_cov_1.678161_1	Pfam	PF00005	IPR003439	ABC transporter	GO:0005524,GO:0016887	"NA"
NODE_3647_length_490_cov_1.393103_1	Pfam	PF02195	IPR003115	ParB-like nuclease domain	"NA"	"NA"
NODE_3649_length_490_cov_1.252874_1	Pfam	PF17396	IPR035402	Domain of unknown function (DUF1611_N) Rossmann-like domain	"NA"	"NA"
NODE_365_length_3314_cov_16.750537_1	Pfam	PF10117	IPR019292	McrBC 5-methylcytosine restriction system component	"NA"	"NA"
NODE_365_length_3314_cov_16.750537_2	Pfam,CDD,Pfam	PF07728,cd00009,PF01878	IPR011704,IPR002740	AAA domain (dynein-related subfamily),AAA,EVE domain	GO:0005524,GO:0016887	"NA"
NODE_3650_length_490_cov_1.245977_1	Pfam	PF00731	IPR000031	AIR carboxylase	GO:0006189	"NA"
NODE_3651_length_489_cov_21.430876_1	Pfam	PF00082	IPR000209	Subtilase family	GO:0004252,GO:0006508	"NA"
NODE_3652_length_489_cov_1.794931_1	Pfam	PF04760	IPR006847	Translation initiation factor IF-2, N-terminal region	"NA"	"NA"
NODE_3652_length_489_cov_1.794931_2	Pfam	PF01248	IPR004038	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	"NA"	"NA"
NODE_3653_length_489_cov_1.195853_1	Pfam,TIGRFAM	PF01987,TIGR00266	IPR002838	Mitochondrial biogenesis AIM24,TIGR00266: TIGR00266 family protein	"NA"	"NA"
NODE_3654_length_489_cov_1.140553_1	TIGRFAM,TIGRFAM,Pfam	TIGR00130,TIGR00072,PF01750	IPR004411,IPR000671	frhD: coenzyme F420-reducing hydrogenase, FrhD protein,hydrog_prot: hydrogenase maturation protease,Hydrogenase maturation protease	GO:0006464,GO:0008233,GO:0008047	"NA"
NODE_3655_length_488_cov_6.334873_1	CDD,Pfam	cd00188,PF13155	"NA"	TOPRIM,Toprim-like	"NA"	"NA"
NODE_366_length_3301_cov_2.545595_1	TIGRFAM,Pfam,Hamap	TIGR03330,PF02675,MF_00464	IPR017716,IPR003826	SAM_DCase_Bsu: S-adenosylmethionine decarboxylase proenzyme,S-adenosylmethionine decarboxylase,S-adenosylmethionine decarboxylase proenzyme [speH].	GO:0004014,GO:0008295	KEGG:00270+4.1.1.50,KEGG:00330+4.1.1.50
NODE_366_length_3301_cov_2.545595_2	Hamap,Pfam,CDD,TIGRFAM	MF_00354,PF01070,cd02811,TIGR02151	IPR011179,IPR000262	Isopentenyl-diphosphate delta-isomerase [fni].,FMN-dependent dehydrogenase,IDI-2_FMN,IPP_isom_2: isopentenyl-diphosphate delta-isomerase, type 2	GO:0004452,GO:0005737,GO:0008299,GO:0010181,GO:0016491	KEGG:00900+5.3.3.2
NODE_366_length_3301_cov_2.545595_3	Pfam,CDD,CDD,CDD,Pfam,Pfam,Pfam,Pfam	PF02401,cd04465,cd05687,cd05688,PF00575,PF00575,PF00575,PF00575	IPR003451,IPR003029	LytB protein,S1_RPS1_repeat_ec2_hs2,S1_RPS1_repeat_ec1_hs1,S1_RPS1_repeat_ec3,S1 RNA binding domain,S1 RNA binding domain,S1 RNA binding domain,S1 RNA binding domain	GO:0019288,GO:0046872,GO:0050992,GO:0051745,GO:0003676	KEGG:00900+1.17.7.4
NODE_3660_length_487_cov_2.312500_1	Pfam	PF07724	IPR003959	AAA domain (Cdc48 subfamily)	GO:0005524	"NA"
NODE_3661_length_487_cov_2.067130_1	Pfam	PF03023	IPR004268	MviN-like protein	"NA"	"NA"
NODE_3663_length_487_cov_1.803241_1	Pfam	PF02417	IPR003370	Chromate transporter	GO:0015109,GO:0015703	"NA"
NODE_3665_length_487_cov_1.469907_1	Pfam	PF01554	IPR002528	MatE	GO:0006855,GO:0015238,GO:0015297,GO:0016020,GO:0055085	"NA"
NODE_3666_length_487_cov_1.442130_1	Pfam	PF01990	IPR008218	ATP synthase (F/14-kDa) subunit	GO:0034220	"NA"
NODE_3666_length_487_cov_1.442130_2	Pfam	PF00137	IPR002379	ATP synthase subunit C	GO:0015078,GO:0015991,GO:0033177	"NA"
NODE_3668_length_486_cov_418.062645_1	Pfam	PF09985	IPR019248	C-terminal binding-module, SLH-like, of glucodextranase	"NA"	"NA"
NODE_3669_length_486_cov_1.805104_1	CDD,Pfam	cd00880,PF00071	IPR001806	Era_like,Ras family	GO:0003924,GO:0005525	"NA"
NODE_3670_length_486_cov_1.317865_1	Pfam	PF00857	IPR000868	Isochorismatase family	GO:0003824,GO:0008152	"NA"
NODE_3670_length_486_cov_1.317865_2	Pfam	PF00072	IPR001789	Response regulator receiver domain	GO:0000160	"NA"
NODE_3672_length_486_cov_1.148492_1	Pfam	PF14698	IPR029419	Argininosuccinate lyase C-terminal	"NA"	KEGG:00220+4.3.2.1,KEGG:00250+4.3.2.1
NODE_3673_length_486_cov_0.983759_1	Pfam,Pfam	PF01676,PF10143	IPR006124,IPR004456	Metalloenzyme superfamily,2,3-bisphosphoglycerate-independent phosphoglycerate mutase	GO:0003824,GO:0046872,GO:0046537	KEGG:00010+5.4.2.12,KEGG:00260+5.4.2.12,KEGG:00680+5.4.2.12
NODE_3674_length_485_cov_19.279070_1	Pfam	PF00483	IPR005835	Nucleotidyl transferase	GO:0009058,GO:0016779	"NA"
NODE_3675_length_485_cov_1.630233_1	CDD,Pfam	cd00673,PF01411	IPR018164	AlaRS_core,tRNA synthetases class II (A)	GO:0000166,GO:0004813,GO:0005524,GO:0006419	KEGG:00970+6.1.1.7
NODE_3677_length_484_cov_2.459207_1	CDD,Pfam,Pfam	cd07961,PF08264,PF00133	IPR033709,IPR013155,IPR002300	Anticodon_Ia_Ile_ABEc,Anticodon-binding domain of tRtRNA synthetases class I (I, L, M and V)	GO:0000049,GO:0000166,GO:0006418,GO:0004812,GO:0005524	KEGG:00970+6.1.1.5
NODE_3679_length_484_cov_1.792541_1	Pfam	PF00496	IPR000914	Bacterial extracellular solute-binding proteins, family 5 Middle	"NA"	"NA"
NODE_368_length_3278_cov_3.438722_1	CDD,TIGRFAM,TIGRFAM,Pfam,Hamap	cd09722,TIGR03641,TIGR00287,PF01867,MF_01470	IPR019858,IPR002729	Cas1_I-B,cas1_HMARI: CRISPR-associated endonuclease Cas1, subtype I-B/HMARI/TNEAP,cas1: CRISPR-associated endonuclease Cas1,CRISPR associated protein Cas1,CRISPR-associated endonuclease Cas1 [cas1].	GO:0004520,GO:0043571,GO:0046872,GO:0003676,GO:0004519,GO:0051607	"NA"
NODE_368_length_3278_cov_3.438722_2	TIGRFAM,Pfam	TIGR00372,PF01930	IPR013343,IPR022765	cas4: CRISPR-associated protein Cas4,Domain of unknown function DUF83	"NA"	"NA"
NODE_3680_length_484_cov_1.650350_1	Pfam,CDD	PF00176,cd00046	IPR000330	SNF2 family N-terminal domain,DEXDc	GO:0005524	"NA"
NODE_3682_length_484_cov_0.988345_1	CDD,Pfam	cd01288,PF07977	IPR013114	FabZ,FabA-like domain	"NA"	KEGG:00061+4.2.1.59,KEGG:00780+4.2.1.59
NODE_3683_length_484_cov_0.958042_1	Pfam,CDD	PF07690,cd06174	IPR011701,IPR020846	Major Facilitator Superfamily,MFS	GO:0016021,GO:0055085	"NA"
NODE_3687_length_483_cov_1.490654_1	Pfam	PF17167	IPR033432	Glycosyl hydrolase 36 superfamily, catalytic domain	"NA"	"NA"
NODE_3689_length_482_cov_1.829040_1	Pfam	PF00266	IPR000192	Aminotransferase class-V	"NA"	"NA"
NODE_3690_length_482_cov_1.716628_1	TIGRFAM,Pfam,CDD	TIGR02191,PF14622,cd00593	IPR011907,IPR000999	RNaseIII: ribonuclease III,Ribonuclease-III-like,RIBOc	GO:0003723,GO:0004525,GO:0016075,GO:0006396	"NA"
NODE_3691_length_482_cov_1.597190_1	Pfam	PF16874	IPR031705	Glycosyl hydrolase family 36 C-terminal domain	"NA"	KEGG:00052+3.2.1.22,KEGG:00561+3.2.1.22,KEGG:00600+3.2.1.22,KEGG:00603+3.2.1.22
